X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-98.75986056,29.388592535,"0","0","293",226.064,,,,,,,,,,,,,,,,,,,,,,
-98.759867835,29.388592531,"0","0","294",226.058,,,,,,,,,,,,,,,,,,,,,,
-98.759872685,29.388592528,"0","0","295",226.054,,,,,,,,,,,,,,,,,,,,,,
-98.759876323,29.388592526,"0","0","296",226.051,,,,,,,,,,,,,,,,,,,,,,
-98.759888472,29.388591531,"0","0","297",226.037,,,,,,,,,,,,,,,,,,,,,,
-98.759893328,29.388589422,"0","0","298",226.023,,,,,,,,,,,,,,,,,,,,,,
-98.75989697,29.388588367,"0","0","299",226.016,,,,,,,,,,,,,,,,,,,,,,
-98.759901828,29.388584145,"0","0","300",225.992,,,,,,,,,,,,,,,,,,,,,,
-98.759906686,29.388580979,"0","0","301",225.973,,,,,,,,,,,,,,,,,,,,,,
-98.759910331,29.388577811,"0","0","302",225.954,,,,,,,,,,,,,,,,,,,,,,
-98.759915191,29.388574644,"0","0","303",225.935,,,,,,,,,,,,,,,,,,,,,,
-98.759918837,29.388571476,"0","0","304",225.917,,,,,,,,,,,,,,,,,,,,,,
-98.759923698,29.388568307,"0","0","305",225.898,,,,,,,,,,,,,,,,,,,,,,
-98.75992856,29.388565138,"0","0","306",225.878,,,,,,,,,,,,,,,,,,,,,,
-98.759932209,29.388560912,"0","0","307",225.855,,,,,,,,,,,,,,,,,,,,,,
-98.759937072,29.388557742,"0","0","308",225.835,,,,,,,,,,,,,,,,,,,,,,
-98.75994072,29.388554572,"0","0","309",225.816,,,,,,,,,,,,,,,,,,,,,,
-98.759946799,29.388551401,"0","0","310",225.796,,,,,,,,,,,,,,,,,,,,,,
-98.759949233,29.388549287,"0","0","311",225.783,,,,,,,,,,,,,,,,,,,,,,
-98.759955315,29.388545059,"0","0","312",225.757,,,,,,,,,,,,,,,,,,,,,,
-98.759958966,29.388541886,"0","0","313",225.738,,,,,,,,,,,,,,,,,,,,,,
-98.759963835,29.388537656,"0","0","314",225.713,,,,,,,,,,,,,,,,,,,,,,
-98.759968702,29.388534483,"0","0","315",225.693,,,,,,,,,,,,,,,,,,,,,,
-98.759974786,29.38853131,"0","0","316",225.671,,,,,,,,,,,,,,,,,,,,,,
-98.759978439,29.388528136,"0","0","317",225.652,,,,,,,,,,,,,,,,,,,,,,
-98.759983304,29.388523902,"0","0","318",225.626,,,,,,,,,,,,,,,,,,,,,,
-98.759986951,29.388520726,"0","0","319",225.607,,,,,,,,,,,,,,,,,,,,,,
-98.7599906,29.388515433,"0","0","320",225.577,,,,,,,,,,,,,,,,,,,,,,
-98.759995456,29.388513315,"0","0","321",225.562,,,,,,,,,,,,,,,,,,,,,,
-98.759999044,29.388510135,"0","0","322",225.542,,,,,,,,,,,,,,,,,,,,,,
-98.760003861,29.388508017,"0","0","323",225.527,,,,,,,,,,,,,,,,,,,,,,
-98.760008657,29.388504841,"0","0","324",225.506,,,,,,,,,,,,,,,,,,,,,,
-98.760011004,29.388500611,"0","0","325",225.482,,,,,,,,,,,,,,,,,,,,,,
-98.760013348,29.388496386,"0","0","326",225.458,,,,,,,,,,,,,,,,,,,,,,
-98.760015711,29.388493219,"0","0","327",225.44,,,,,,,,,,,,,,,,,,,,,,
-98.760018051,29.388489001,"0","0","328",225.416,,,,,,,,,,,,,,,,,,,,,,
-98.760020389,29.388484787,"0","0","329",225.392,,,,,,,,,,,,,,,,,,,,,,
-98.760022819,29.388480566,"0","0","330",225.368,,,,,,,,,,,,,,,,,,,,,,
-98.760024042,29.388477399,"0","0","331",225.35,,,,,,,,,,,,,,,,,,,,,,
-98.760025269,29.388472121,"0","0","332",225.322,,,,,,,,,,,,,,,,,,,,,,
-98.760026496,29.388466841,"0","0","333",225.297,,,,,,,,,,,,,,,,,,,,,,
-98.760026507,29.388461562,"0","0","334",225.273,,,,,,,,,,,,,,,,,,,,,,
-98.760026515,29.388457338,"0","0","335",225.254,,,,,,,,,,,,,,,,,,,,,,
-98.760025306,29.388453116,"0","0","336",225.236,,,,,,,,,,,,,,,,,,,,,,
-98.760024097,29.388448893,"0","0","337",225.218,,,,,,,,,,,,,,,,,,,,,,
-98.760024106,29.388444668,"0","0","338",225.199,,,,,,,,,,,,,,,,,,,,,,
-98.760022884,29.388439395,"0","0","339",225.177,,,,,,,,,,,,,,,,,,,,,,
-98.760020425,29.388434132,"0","0","340",225.156,,,,,,,,,,,,,,,,,,,,,,
-98.760019186,29.388428867,"0","0","341",225.133,,,,,,,,,,,,,,,,,,,,,,
-98.760018001,29.38842358,"0","0","342",225.111,,,,,,,,,,,,,,,,,,,,,,
-98.76001682,29.388419344,"0","0","343",225.093,,,,,,,,,,,,,,,,,,,,,,
-98.760014418,29.388415111,"0","0","344",225.076,,,,,,,,,,,,,,,,,,,,,,
-98.760010796,29.388410882,"0","0","345",225.061,,,,,,,,,,,,,,,,,,,,,,
-98.760008393,29.388406647,"0","0","346",225.045,,,,,,,,,,,,,,,,,,,,,,
-98.76000476,29.388403478,"0","0","347",225.035,,,,,,,,,,,,,,,,,,,,,,
-98.759999898,29.388401377,"0","0","348",225.031,,,,,,,,,,,,,,,,,,,,,,
-98.759995037,29.388399276,"0","0","349",225.028,,,,,,,,,,,,,,,,,,,,,,
-98.75998898,29.388398219,"0","0","350",225.03,,,,,,,,,,,,,,,,,,,,,,
-98.759984128,29.388398225,"0","0","351",225.036,,,,,,,,,,,,,,,,,,,,,,
-98.759980476,29.388399294,"0","0","352",225.045,,,,,,,,,,,,,,,,,,,,,,
-98.759974397,29.388400368,"0","0","353",225.057,,,,,,,,,,,,,,,,,,,,,,
-98.759970746,29.388401438,"0","0","354",225.066,,,,,,,,,,,,,,,,,,,,,,
-98.759965866,29.388404635,"0","0","355",225.086,,,,,,,,,,,,,,,,,,,,,,
-98.759960989,29.388407829,"0","0","356",225.106,,,,,,,,,,,,,,,,,,,,,,
-98.759956123,29.38840996,"0","0","357",225.121,,,,,,,,,,,,,,,,,,,,,,
-98.759952479,29.388411028,"0","0","358",225.13,,,,,,,,,,,,,,,,,,,,,,
-98.759946406,29.388413159,"0","0","359",225.146,,,,,,,,,,,,,,,,,,,,,,
-98.759940342,29.38841423,"0","0","360",225.158,,,,,,,,,,,,,,,,,,,,,,
-98.759935486,29.388416358,"0","0","361",225.173,,,,,,,,,,,,,,,,,,,,,,
-98.759930632,29.388418484,"0","0","362",225.188,,,,,,,,,,,,,,,,,,,,,,
-98.759925786,29.388419551,"0","0","363",225.198,,,,,,,,,,,,,,,,,,,,,,
-98.759922151,29.388420616,"0","0","364",225.207,,,,,,,,,,,,,,,,,,,,,,
-98.759916099,29.388421683,"0","0","365",225.219,,,,,,,,,,,,,,,,,,,,,,
-98.75991126,29.388423798,"0","0","366",225.234,,,,,,,,,,,,,,,,,,,,,,
-98.759906425,29.388424857,"0","0","367",225.244,,,,,,,,,,,,,,,,,,,,,,
-98.75990038,29.388426972,"0","0","368",225.26,,,,,,,,,,,,,,,,,,,,,,
-98.759896754,29.388429084,"0","0","369",225.273,,,,,,,,,,,,,,,,,,,,,,
-98.759890714,29.388431194,"0","0","370",225.289,,,,,,,,,,,,,,,,,,,,,,
-98.759883467,29.388434358,"0","0","371",225.311,,,,,,,,,,,,,,,,,,,,,,
-98.759878637,29.388437519,"0","0","372",225.33,,,,,,,,,,,,,,,,,,,,,,
-98.759873809,29.388439624,"0","0","373",225.345,,,,,,,,,,,,,,,,,,,,,,
-98.759868981,29.388442782,"0","0","374",225.364,,,,,,,,,,,,,,,,,,,,,,
-98.759862947,29.388445939,"0","0","375",225.384,,,,,,,,,,,,,,,,,,,,,,
-98.759856913,29.388449095,"0","0","376",225.399,,,,,,,,,,,,,,,,,,,,,,
-98.75985088,29.388452252,"0","0","377",225.412,,,,,,,,,,,,,,,,,,,,,,
-98.759846055,29.388455408,"0","0","378",225.425,,,,,,,,,,,,,,,,,,,,,,
-98.759842436,29.388458565,"0","0","379",225.438,,,,,,,,,,,,,,,,,,,,,,
-98.759837611,29.388459615,"0","0","380",225.442,,,,,,,,,,,,,,,,,,,,,,
-98.759832788,29.388463823,"0","0","381",225.461,,,,,,,,,,,,,,,,,,,,,,
-98.759827965,29.38846803,"0","0","382",225.48,,,,,,,,,,,,,,,,,,,,,,
-98.759824348,29.388470133,"0","0","383",225.49,,,,,,,,,,,,,,,,,,,,,,
-98.759819524,29.388474336,"0","0","384",225.511,,,,,,,,,,,,,,,,,,,,,,
-98.759814699,29.388478539,"0","0","385",225.532,,,,,,,,,,,,,,,,,,,,,,
-98.759811076,29.38848274,"0","0","386",225.554,,,,,,,,,,,,,,,,,,,,,,
-98.759807448,29.388486941,"0","0","387",225.576,,,,,,,,,,,,,,,,,,,,,,
-98.759806234,29.388492196,"0","0","388",225.603,,,,,,,,,,,,,,,,,,,,,,
-98.759803812,29.3884964,"0","0","389",225.626,,,,,,,,,,,,,,,,,,,,,,
-98.759802598,29.388500606,"0","0","390",225.648,,,,,,,,,,,,,,,,,,,,,,
-98.759800174,29.388505865,"0","0","391",225.676,,,,,,,,,,,,,,,,,,,,,,
-98.759797749,29.388511126,"0","0","392",225.704,,,,,,,,,,,,,,,,,,,,,,
-98.759797743,29.388515336,"0","0","393",225.727,,,,,,,,,,,,,,,,,,,,,,
-98.759797736,29.388519546,"0","0","394",225.749,,,,,,,,,,,,,,,,,,,,,,
-98.759797729,29.388524811,"0","0","395",225.776,,,,,,,,,,,,,,,,,,,,,,
-98.75979893,29.388530076,"0","0","396",225.803,,,,,,,,,,,,,,,,,,,,,,
-98.759800134,29.388534289,"0","0","397",225.825,,,,,,,,,,,,,,,,,,,,,,
-98.759802548,29.388537447,"0","0","398",225.84,,,,,,,,,,,,,,,,,,,,,,
-98.759806159,29.388542723,"0","0","399",225.865,,,,,,,,,,,,,,,,,,,,,,
-98.759808562,29.388546948,"0","0","400",225.885,,,,,,,,,,,,,,,,,,,,,,
-98.759812179,29.388550119,"0","0","401",225.899,,,,,,,,,,,,,,,,,,,,,,
-98.759817008,29.38855329,"0","0","402",225.912,,,,,,,,,,,,,,,,,,,,,,
-98.759823045,29.388557521,"0","0","403",225.929,,,,,,,,,,,,,,,,,,,,,,
-98.75982909,29.388559637,"0","0","404",225.934,,,,,,,,,,,,,,,,,,,,,,
-98.759833926,29.388561753,"0","0","405",225.941,,,,,,,,,,,,,,,,,,,,,,
-98.759838765,29.388562811,"0","0","406",225.942,,,,,,,,,,,,,,,,,,,,,,
-98.759844815,29.388563868,"0","0","407",225.942,,,,,,,,,,,,,,,,,,,,,,
-98.759852076,29.388564925,"0","0","408",225.941,,,,,,,,,,,,,,,,,,,,,,
-98.759855706,29.388565984,"0","0","409",225.943,,,,,,,,,,,,,,,,,,,,,,
-98.759859337,29.388565983,"0","0","410",225.94,,,,,,,,,,,,,,,,,,,,,,
-98.759865386,29.388563861,"0","0","411",225.925,,,,,,,,,,,,,,,,,,,,,,
-98.759867805,29.38856386,"0","0","412",225.923,,,,,,,,,,,,,,,,,,,,,,
-98.75987506,29.388561739,"0","0","413",225.907,,,,,,,,,,,,,,,,,,,,,,
-98.759882316,29.388558574,"0","0","414",225.886,,,,,,,,,,,,,,,,,,,,,,
-98.759889588,29.388554379,"0","0","415",225.86,,,,,,,,,,,,,,,,,,,,,,
-98.759895653,29.388551234,"0","0","416",225.84,,,,,,,,,,,,,,,,,,,,,,
-98.759901723,29.388548087,"0","0","417",225.819,,,,,,,,,,,,,,,,,,,,,,
-98.759906575,29.388543874,"0","0","418",225.795,,,,,,,,,,,,,,,,,,,,,,
-98.759909001,29.388541766,"0","0","419",225.782,,,,,,,,,,,,,,,,,,,,,,
-98.759911419,29.388537542,"0","0","420",225.76,,,,,,,,,,,,,,,,,,,,,,
-98.759916274,29.388533326,"0","0","421",225.735,,,,,,,,,,,,,,,,,,,,,,
-98.759923569,29.388529116,"0","0","422",225.708,,,,,,,,,,,,,,,,,,,,,,
-98.759929649,29.388524899,"0","0","423",225.682,,,,,,,,,,,,,,,,,,,,,,
-98.759932073,29.388521731,"0","0","424",225.664,,,,,,,,,,,,,,,,,,,,,,
-98.759936928,29.388516452,"0","0","425",225.634,,,,,,,,,,,,,,,,,,,,,,
-98.75993936,29.388514341,"0","0","426",225.621,,,,,,,,,,,,,,,,,,,,,,
-98.75994788,29.388510119,"0","0","427",225.592,,,,,,,,,,,,,,,,,,,,,,
-98.759953965,29.388506951,"0","0","428",225.571,,,,,,,,,,,,,,,,,,,,,,
-98.759958828,29.38850378,"0","0","429",225.55,,,,,,,,,,,,,,,,,,,,,,
-98.759962451,29.388499553,"0","0","430",225.526,,,,,,,,,,,,,,,,,,,,,,
-98.759967283,29.388495327,"0","0","431",225.5,,,,,,,,,,,,,,,,,,,,,,
-98.759972087,29.388492161,"0","0","432",225.479,,,,,,,,,,,,,,,,,,,,,,
-98.759975661,29.388487943,"0","0","433",225.455,,,,,,,,,,,,,,,,,,,,,,
-98.759981635,29.388482677,"0","0","434",225.422,,,,,,,,,,,,,,,,,,,,,,
-98.75998399,29.388478468,"0","0","435",225.399,,,,,,,,,,,,,,,,,,,,,,
-98.759987583,29.388474258,"0","0","436",225.374,,,,,,,,,,,,,,,,,,,,,,
-98.759988805,29.388468985,"0","0","437",225.348,,,,,,,,,,,,,,,,,,,,,,
-98.759991241,29.388464764,"0","0","438",225.326,,,,,,,,,,,,,,,,,,,,,,
-98.759992461,29.388461598,"0","0","439",225.31,,,,,,,,,,,,,,,,,,,,,,
-98.759993683,29.388457377,"0","0","440",225.29,,,,,,,,,,,,,,,,,,,,,,
-98.759994884,29.388451053,"0","0","441",225.26,,,,,,,,,,,,,,,,,,,,,,
-98.759994866,29.388444733,"0","0","442",225.232,,,,,,,,,,,,,,,,,,,,,,
-98.759991204,29.388441584,"0","0","443",225.222,,,,,,,,,,,,,,,,,,,,,,
-98.759986326,29.38843844,"0","0","444",225.213,,,,,,,,,,,,,,,,,,,,,,
-98.759982673,29.388437399,"0","0","445",225.213,,,,,,,,,,,,,,,,,,,,,,
-98.759977803,29.388435309,"0","0","446",225.209,,,,,,,,,,,,,,,,,,,,,,
-98.759970509,29.388434279,"0","0","447",225.213,,,,,,,,,,,,,,,,,,,,,,
-98.759964439,29.388433243,"0","0","448",225.215,,,,,,,,,,,,,,,,,,,,,,
-98.759958389,29.388432196,"0","0","449",225.217,,,,,,,,,,,,,,,,,,,,,,
-98.759954761,29.388432199,"0","0","450",225.221,,,,,,,,,,,,,,,,,,,,,,
-98.759947506,29.388432204,"0","0","451",225.229,,,,,,,,,,,,,,,,,,,,,,
-98.759941463,29.388433259,"0","0","452",225.241,,,,,,,,,,,,,,,,,,,,,,
-98.759937839,29.388434312,"0","0","453",225.25,,,,,,,,,,,,,,,,,,,,,,
-98.759934212,29.388434315,"0","0","454",225.254,,,,,,,,,,,,,,,,,,,,,,
-98.759928166,29.388436426,"0","0","455",225.27,,,,,,,,,,,,,,,,,,,,,,
-98.759922113,29.388436439,"0","0","456",225.277,,,,,,,,,,,,,,,,,,,,,,
-98.759914853,29.388438559,"0","0","457",225.294,,,,,,,,,,,,,,,,,,,,,,
-98.759910018,29.388439619,"0","0","458",225.304,,,,,,,,,,,,,,,,,,,,,,
-98.759906394,29.388440673,"0","0","459",225.313,,,,,,,,,,,,,,,,,,,,,,
-98.759901562,29.388442781,"0","0","460",225.328,,,,,,,,,,,,,,,,,,,,,,
-98.759896732,29.388444889,"0","0","461",225.342,,,,,,,,,,,,,,,,,,,,,,
-98.759890694,29.38844805,"0","0","462",225.363,,,,,,,,,,,,,,,,,,,,,,
-98.759887072,29.388450156,"0","0","463",225.376,,,,,,,,,,,,,,,,,,,,,,
-98.759882242,29.388453315,"0","0","464",225.395,,,,,,,,,,,,,,,,,,,,,,
-98.759878621,29.388456472,"0","0","465",225.413,,,,,,,,,,,,,,,,,,,,,,
-98.759875002,29.388458576,"0","0","466",225.426,,,,,,,,,,,,,,,,,,,,,,
-98.759870177,29.388460679,"0","0","467",225.44,,,,,,,,,,,,,,,,,,,,,,
-98.759862941,29.388463832,"0","0","468",225.462,,,,,,,,,,,,,,,,,,,,,,
-98.759858116,29.388468038,"0","0","469",225.482,,,,,,,,,,,,,,,,,,,,,,
-98.759854499,29.388471192,"0","0","470",225.495,,,,,,,,,,,,,,,,,,,,,,
-98.759850881,29.388476445,"0","0","471",225.52,,,,,,,,,,,,,,,,,,,,,,
-98.759847264,29.388481698,"0","0","472",225.546,,,,,,,,,,,,,,,,,,,,,,
-98.759843646,29.38848485,"0","0","473",225.561,,,,,,,,,,,,,,,,,,,,,,
-98.759841235,29.388490103,"0","0","474",225.587,,,,,,,,,,,,,,,,,,,,,,
-98.759837616,29.388494304,"0","0","475",225.608,,,,,,,,,,,,,,,,,,,,,,
-98.759836407,29.388499557,"0","0","476",225.634,,,,,,,,,,,,,,,,,,,,,,
-98.759835198,29.388504812,"0","0","477",225.66,,,,,,,,,,,,,,,,,,,,,,
-98.759832781,29.388510068,"0","0","478",225.687,,,,,,,,,,,,,,,,,,,,,,
-98.759832778,29.388516377,"0","0","479",225.718,,,,,,,,,,,,,,,,,,,,,,
-98.759832775,29.388521637,"0","0","480",225.744,,,,,,,,,,,,,,,,,,,,,,
-98.759833979,29.388526897,"0","0","481",225.769,,,,,,,,,,,,,,,,,,,,,,
-98.759835182,29.38853111,"0","0","482",225.789,,,,,,,,,,,,,,,,,,,,,,
-98.7598388,29.388534272,"0","0","483",225.803,,,,,,,,,,,,,,,,,,,,,,
-98.759843627,29.388537436,"0","0","484",225.816,,,,,,,,,,,,,,,,,,,,,,
-98.759848457,29.388539546,"0","0","485",225.823,,,,,,,,,,,,,,,,,,,,,,
-98.759853288,29.388539545,"0","0","486",225.82,,,,,,,,,,,,,,,,,,,,,,
-98.759859326,29.388537433,"0","0","487",225.806,,,,,,,,,,,,,,,,,,,,,,
-98.759862948,29.388536377,"0","0","488",225.799,,,,,,,,,,,,,,,,,,,,,,
-98.759868981,29.388533213,"0","0","489",225.778,,,,,,,,,,,,,,,,,,,,,,
-98.759875012,29.388531103,"0","0","490",225.763,,,,,,,,,,,,,,,,,,,,,,
-98.759878627,29.388527942,"0","0","491",225.744,,,,,,,,,,,,,,,,,,,,,,
-98.759883455,29.38852479,"0","0","492",225.725,,,,,,,,,,,,,,,,,,,,,,
-98.759887082,29.388522692,"0","0","493",225.712,,,,,,,,,,,,,,,,,,,,,,
-98.759891918,29.388519542,"0","0","494",225.692,,,,,,,,,,,,,,,,,,,,,,
-98.759895551,29.388518495,"0","0","495",225.683,,,,,,,,,,,,,,,,,,,,,,
-98.759901606,29.388515344,"0","0","496",225.663,,,,,,,,,,,,,,,,,,,,,,
-98.759905244,29.388514295,"0","0","497",225.654,,,,,,,,,,,,,,,,,,,,,,
-98.7599113,29.38851114,"0","0","498",225.633,,,,,,,,,,,,,,,,,,,,,,
-98.759917364,29.388509037,"0","0","499",225.617,,,,,,,,,,,,,,,,,,,,,,
-98.759922215,29.388506931,"0","0","500",225.602,,,,,,,,,,,,,,,,,,,,,,
-98.75992706,29.388503771,"0","0","501",225.582,,,,,,,,,,,,,,,,,,,,,,
-98.759931905,29.38850061,"0","0","502",225.562,,,,,,,,,,,,,,,,,,,,,,
-98.759935532,29.388497449,"0","0","503",225.543,,,,,,,,,,,,,,,,,,,,,,
-98.759937939,29.388494288,"0","0","504",225.525,,,,,,,,,,,,,,,,,,,,,,
-98.759942785,29.388491127,"0","0","505",225.504,,,,,,,,,,,,,,,,,,,,,,
-98.759947631,29.388487964,"0","0","506",225.484,,,,,,,,,,,,,,,,,,,,,,
-98.759952479,29.388484801,"0","0","507",225.463,,,,,,,,,,,,,,,,,,,,,,
-98.75995855,29.388481635,"0","0","508",225.441,,,,,,,,,,,,,,,,,,,,,,
-98.759960941,29.388477425,"0","0","509",225.418,,,,,,,,,,,,,,,,,,,,,,
-98.759962123,29.38847427,"0","0","510",225.401,,,,,,,,,,,,,,,,,,,,,,
-98.759965742,29.388470059,"0","0","511",225.377,,,,,,,,,,,,,,,,,,,,,,
-98.759968159,29.388464792,"0","0","512",225.351,,,,,,,,,,,,,,,,,,,,,,
-98.759968145,29.388459529,"0","0","513",225.328,,,,,,,,,,,,,,,,,,,,,,
-98.759965707,29.388456377,"0","0","514",225.316,,,,,,,,,,,,,,,,,,,,,,
-98.759960859,29.388453223,"0","0","515",225.308,,,,,,,,,,,,,,,,,,,,,,
-98.759958434,29.38845112,"0","0","516",225.301,,,,,,,,,,,,,,,,,,,,,,
-98.759951173,29.388450072,"0","0","517",225.304,,,,,,,,,,,,,,,,,,,,,,
-98.759946335,29.388450075,"0","0","518",225.31,,,,,,,,,,,,,,,,,,,,,,
-98.759936642,29.388451143,"0","0","519",225.325,,,,,,,,,,,,,,,,,,,,,,
-98.759930585,29.38845431,"0","0","520",225.346,,,,,,,,,,,,,,,,,,,,,,
-98.759926953,29.388455368,"0","0","521",225.355,,,,,,,,,,,,,,,,,,,,,,
-98.759920901,29.388457482,"0","0","522",225.371,,,,,,,,,,,,,,,,,,,,,,
-98.759913641,29.388460648,"0","0","523",225.392,,,,,,,,,,,,,,,,,,,,,,
-98.759908804,29.388462757,"0","0","524",225.407,,,,,,,,,,,,,,,,,,,,,,
-98.759902759,29.388465919,"0","0","525",225.427,,,,,,,,,,,,,,,,,,,,,,
-98.759896718,29.38846908,"0","0","526",225.448,,,,,,,,,,,,,,,,,,,,,,
-98.759893094,29.388471185,"0","0","527",225.461,,,,,,,,,,,,,,,,,,,,,,
-98.759887055,29.388474344,"0","0","528",225.482,,,,,,,,,,,,,,,,,,,,,,
-98.759879812,29.388482754,"0","0","529",225.53,,,,,,,,,,,,,,,,,,,,,,
-98.759878607,29.388483805,"0","0","530",225.536,,,,,,,,,,,,,,,,,,,,,,
-98.759870168,29.388493257,"0","0","531",225.589,,,,,,,,,,,,,,,,,,,,,,
-98.759865346,29.388496408,"0","0","532",225.609,,,,,,,,,,,,,,,,,,,,,,
-98.759862935,29.38850166,"0","0","533",225.636,,,,,,,,,,,,,,,,,,,,,,
-98.759859319,29.388505861,"0","0","534",225.658,,,,,,,,,,,,,,,,,,,,,,
-98.759859319,29.388510064,"0","0","535",225.678,,,,,,,,,,,,,,,,,,,,,,
-98.759881013,29.388509011,"0","0","536",225.653,,,,,,,,,,,,,,,,,,,,,,
-98.75988584,29.388505862,"0","0","537",225.633,,,,,,,,,,,,,,,,,,,,,,
-98.759889462,29.388502711,"0","0","538",225.614,,,,,,,,,,,,,,,,,,,,,,
-98.759894292,29.388499559,"0","0","539",225.594,,,,,,,,,,,,,,,,,,,,,,
-98.759896709,29.388496407,"0","0","540",225.577,,,,,,,,,,,,,,,,,,,,,,
-98.759900334,29.388494304,"0","0","541",225.563,,,,,,,,,,,,,,,,,,,,,,
-98.759910006,29.388485891,"0","0","542",225.513,,,,,,,,,,,,,,,,,,,,,,
-98.759914844,29.388482733,"0","0","543",225.493,,,,,,,,,,,,,,,,,,,,,,
-98.759919684,29.388481678,"0","0","544",225.482,,,,,,,,,,,,,,,,,,,,,,
-98.759924525,29.388479571,"0","0","545",225.467,,,,,,,,,,,,,,,,,,,,,,
-98.759935426,29.3884743,"0","0","546",225.43,,,,,,,,,,,,,,,,,,,,,,
-98.759939062,29.388471139,"0","0","547",225.411,,,,,,,,,,,,,,,,,,,,,,
-98.759942698,29.388467977,"0","0","548",225.393,,,,,,,,,,,,,,,,,,,,,,
-98.759931795,29.388464832,"0","0","549",225.391,,,,,,,,,,,,,,,,,,,,,,
-98.759926952,29.38846589,"0","0","550",225.401,,,,,,,,,,,,,,,,,,,,,,
-98.75992211,29.388466948,"0","0","551",225.411,,,,,,,,,,,,,,,,,,,,,,
-98.75991606,29.388469059,"0","0","552",225.427,,,,,,,,,,,,,,,,,,,,,,
-98.75991364,29.388470113,"0","0","553",225.434,,,,,,,,,,,,,,,,,,,,,,
-98.759905175,29.388475379,"0","0","554",225.468,,,,,,,,,,,,,,,,,,,,,,
-98.759897922,29.388481692,"0","0","555",225.505,,,,,,,,,,,,,,,,,,,,,,
-98.759893089,29.388484848,"0","0","556",225.526,,,,,,,,,,,,,,,,,,,,,,
-98.759889467,29.388485901,"0","0","557",225.534,,,,,,,,,,,,,,,,,,,,,,
-98.759887051,29.388490105,"0","0","558",225.557,,,,,,,,,,,,,,,,,,,,,,
